"uf","regiao","ano","idade","obitos_maternos","obitos_descons_durante_a_gravidez_parto_ou_aborto_exceto_ext","obitos_descons_durante_o_puerperio_ate_42_dias_exceto_ext","obitos_descons_durante_o_puerperio_de_43_dias_a_menos_de_1_ano_exceto_ext","obitos_descons_periodo_inconsistente_exceto_ext","obitos_descons_durante_a_gravidez_parto_ou_aborto_ext","obitos_descons_durante_o_puerperio_ate_42_dias_ext","obitos_descons_durante_o_puerperio_de_43_dias_a_menos_de_1_ano_ext","obitos_descons_periodo_inconsistente_ext"
"BA","Nordeste",2004,33,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2004,53,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,15,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,16,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,20,11,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,21,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,31,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,32,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,34,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,39,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,40,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,41,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,42,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,44,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,45,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,48,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,49,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2005,50,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2006,15,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2006,18,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2007,15,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2007,20,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2007,58,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2008,20,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2008,26,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2008,28,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2008,38,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2008,58,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2009,17,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2009,48,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2009,50,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2009,52,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2009,56,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,11,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,14,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,15,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,20,9,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,22,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,29,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,30,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,42,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,44,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,45,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2011,49,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2012,14,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2012,30,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2012,32,9,0,0,0,0,0,0,0,0
"BA","Nordeste",2012,41,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2012,45,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2012,52,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2013,13,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2013,37,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2013,38,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2013,40,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2013,41,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2013,43,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2013,44,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,13,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,14,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,18,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,21,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,28,12,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,30,9,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,34,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,35,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,37,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,39,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,44,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2014,47,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,14,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,28,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,29,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,34,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,36,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,37,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,41,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,44,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2015,47,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2016,33,13,0,0,0,0,0,0,0,0
"BA","Nordeste",2016,39,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2016,40,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2016,45,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2016,48,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2017,14,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2017,27,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2017,37,9,0,0,0,0,0,0,0,0
"BA","Nordeste",2017,39,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2017,44,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2018,17,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2018,28,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2018,33,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2018,39,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2018,45,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2019,14,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2019,16,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2019,17,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2019,41,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2019,43,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,13,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,18,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,19,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,20,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,24,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,25,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,27,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,30,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,34,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2020,44,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2021,16,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2021,17,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2021,46,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2021,47,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2022,14,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2022,18,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2022,19,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2022,22,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2022,26,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2022,45,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2022,46,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2022,50,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,14,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,15,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,16,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,17,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,18,8,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,19,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,21,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,22,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,23,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,24,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,25,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,28,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,29,5,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,30,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,31,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,33,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,34,8,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,35,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,36,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,37,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,38,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,39,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,40,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,41,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,42,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,43,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,45,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,47,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,52,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1996,0,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,14,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,15,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,16,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,17,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,18,7,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,19,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,20,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,21,5,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,22,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,23,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,24,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,25,5,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,26,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,27,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,29,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,30,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,31,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,32,5,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,33,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,34,5,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,35,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,37,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,38,5,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,39,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,40,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,41,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,42,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,43,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,44,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,46,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1997,0,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,14,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,15,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,16,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,18,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,21,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,23,7,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,24,8,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,25,7,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,26,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,27,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,32,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,33,7,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,34,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,35,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,38,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,40,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,41,2,0,0,0,0,0,0,0,0
"CE","Nordeste",1998,0,10,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,12,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,15,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,16,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,21,10,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,22,7,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,23,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,27,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,29,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,30,6,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,31,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,32,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,35,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,37,5,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,39,3,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,43,4,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,45,1,0,0,0,0,0,0,0,0
"CE","Nordeste",1999,46,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,16,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,17,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,18,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,19,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,22,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,27,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,28,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,30,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,32,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,34,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,35,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,36,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,38,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,53,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2000,0,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,14,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,16,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,17,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,18,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,19,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,21,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,23,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,30,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,31,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,32,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,36,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,40,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,42,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2001,44,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2002,13,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2002,21,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2002,25,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2002,29,6,0,0,0,0,0,0,0,0
"CE","Nordeste",2002,30,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2002,31,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2002,35,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2002,42,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,14,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,15,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,16,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,21,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,22,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,23,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,28,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,30,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,32,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,33,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,34,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,35,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,36,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,38,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,39,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2003,42,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,16,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,18,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,21,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,23,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,28,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,29,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,33,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,38,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,42,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2004,44,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,16,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,19,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,20,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,25,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,28,9,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,34,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,36,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,40,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2005,43,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2006,15,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2006,28,6,0,0,0,0,0,0,0,0
"CE","Nordeste",2006,32,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2006,38,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2006,42,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2007,19,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2007,21,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2007,25,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2007,29,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2007,30,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2007,38,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2007,39,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2008,32,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2009,17,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2009,18,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2009,19,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2009,34,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2009,45,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2010,15,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2010,18,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2010,19,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2010,25,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2010,28,7,0,0,0,0,0,0,0,0
"CE","Nordeste",2010,38,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2010,47,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2011,12,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2011,16,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2011,19,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2011,30,6,0,0,0,0,0,0,0,0
"CE","Nordeste",2011,31,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2011,42,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2011,47,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,15,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,22,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,28,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,37,7,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,38,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,40,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,41,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,44,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2012,46,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2013,15,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2013,19,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2013,28,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2013,32,8,0,0,0,0,0,0,0,0
"CE","Nordeste",2013,33,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2013,39,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2013,46,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2014,18,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2014,22,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2014,23,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2014,26,6,0,0,0,0,0,0,0,0
"CE","Nordeste",2014,32,8,0,0,0,0,0,0,0,0
"CE","Nordeste",2014,38,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2014,42,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2014,44,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,15,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,16,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,23,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,30,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,33,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,37,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,38,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,41,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,45,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2015,46,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,14,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,15,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,16,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,18,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,19,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,23,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,26,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,39,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2016,41,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,13,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,14,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,20,6,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,30,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,32,6,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,33,7,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,36,6,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,39,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,40,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,41,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,43,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,44,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,46,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,48,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2017,49,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2018,14,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2018,15,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2018,16,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2018,17,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2018,28,7,0,0,0,0,0,0,0,0
"CE","Nordeste",2018,30,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2018,32,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2018,37,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2019,18,7,0,0,0,0,0,0,0,0
"CE","Nordeste",2019,29,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2019,36,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2019,37,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2019,41,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2019,43,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,15,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,16,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,22,9,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,25,7,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,26,9,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,35,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,39,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,44,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2020,45,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2021,23,3,0,0,0,0,0,0,0,0
"CE","Nordeste",2021,34,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2021,41,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2021,43,2,0,0,0,0,0,0,0,0
"CE","Nordeste",2021,47,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2022,16,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2022,17,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2022,38,5,0,0,0,0,0,0,0,0
"CE","Nordeste",2022,39,4,0,0,0,0,0,0,0,0
"CE","Nordeste",2022,40,1,0,0,0,0,0,0,0,0
"CE","Nordeste",2022,43,1,0,0,0,0,0,0,0,0
"DF","Centro-Oeste",1996,19,1,0,0,0,0,0,0,0,0
"DF","Centro-Oeste",1996,22,1,0,0,0,0,0,0,0,0
"DF","Centro-Oeste",1996,26,2,0,0,0,0,0,0,0,0
